,index,id,title,rating,user
9641,19,1809465,"Rodrick Rules (Diary of a Wimpy Kid, #2)",3,2126
9642,0,12357,Take the Cannoli,0,2127
9643,1,4135,I Like You: Hospitality Under the Influence,0,2127
9644,2,79790,Magical Thinking: True Stories,0,2127
9645,3,7442792,Bursts: The Hidden Pattern Behind Everything We Do,0,2127
9646,4,22584,"Flow My Tears, the Policeman Said",0,2127
9647,5,5040579,"Why We Make Mistakes: How We Look Without Seeing, Forget Things in Seconds, and Are All Pretty Sure We Are Way Above Average",0,2127
9648,6,69242,Made to Stick: Why Some Ideas Survive and Others Die,0,2127
9649,7,21727,A Simple Plan,0,2127
9650,8,19668,"Without Remorse (John Clark, #1; Jack Ryan Universe Publication Order #6)",4,2127
9651,9,56627,Stumbling on Happiness,0,2127
9652,10,2527900,"Nudge: Improving Decisions About Health, Wealth, and Happiness",0,2127
9653,11,288957,Maximum Bob,4,2127
9654,12,12467,The Naked and the Dead,0,2127
9655,13,70420,The Undercover Economist,0,2127
9656,14,2118114,Sway: The Irresistible Pull of Irrational Behavior,0,2127
9657,15,13069,Naked Came the Manatee,0,2127
9658,16,126019,Tricky Business,0,2127
9659,17,68143,The Wisdom of Crowds,0,2127
9660,18,6452796,Drive: The Surprising Truth About What Motivates Us,0,2127
9661,19,701139,Air Dance Iguana,0,2127
9662,0,12987977,Where We Belong,0,2128
9663,0,12683634,Pakistan: A Personal History,5,2129
9664,0,759611,"Brown Bear, Brown Bear, What Do You See?",4,2131
9665,1,23772,Green Eggs and Ham,4,2131
9666,0,495395,The Year of Living Biblically: One Man's Humble Quest to Follow the Bible as Literally as Possible,0,2135
9667,0,1579048,"Student Study Guide, Introduction To Statistics, Ronald E. Walpole, 3rd Edition",0,2136
9668,1,3860977,How We Decide,0,2136
9669,2,22435,"The Fabric of the Cosmos: Space, Time, and the Texture of Reality",0,2136
9670,3,12987640,Imagine: How Creativity Works,0,2136
9671,4,12609433,The Power of Habit: Why We Do What We Do in Life and Business,0,2136
9672,5,771,"The Elegant Universe: Superstrings, Hidden Dimensions, and the Quest for the Ultimate Theory",0,2136
9673,6,920468,The Science Of Personal Achievement,0,2136
9674,7,1005,Think and Grow Rich: The Landmark Bestseller Now Revised and Updated for the 21st Century,0,2136
9675,0,242530,The Hero's Journey: Joseph Campbell on His Life & Work,0,2138
9676,1,231610,The World As I See It,0,2138
9677,2,2649049,Prisoners of Our Thoughts: Viktor Frankl's Principles for Discovering Meaning in Life and Work,0,2138
9678,3,6398634,"The Happiness Project: Or Why I Spent a Year Trying to Sing in the Morning, Clean My Closets, Fight Right, Read Aristotle, and Generally Have More Fun",0,2138
9679,4,13588356,"Daring Greatly: How the Courage to Be Vulnerable Transforms the Way We Live, Love, Parent, and Lead",0,2138
9680,5,10258753,A New Culture of Learning: Cultivating the Imagination for a World of Constant Change,4,2138
9681,6,5907,"The Hobbit, or There and Back Again",0,2138
9682,7,184565,What's Wrong with the World,0,2138
9683,8,184419,The Man Who Was Thursday: A Nightmare,0,2138
9684,9,26147,Man's Search for Meaning,5,2138
9685,10,7766914,Self Comes to Mind: Constructing the Conscious Brain,0,2138
9686,11,56472,The Gift,0,2138
9687,12,49221,A Grief Observed,0,2138
9688,13,6378585,"On the Origin of Stories: Evolution, Cognition, and Fiction",0,2138
9689,14,7821348,Reality is Broken: Why Games Make Us Better and How They Can Change the World,0,2138
9690,15,11234794,Monoculture: How One Story is Changing Everything,0,2138
9691,16,6322685,The Re-Enchantment of the World: Secular Magic in a Rational Age,0,2138
9692,17,18182,A Theory of Fun for Game Design,4,2138
9693,18,13623948,The Great Unexpected,0,2138
9694,19,51893,Thus Spoke Zarathustra,0,2138
9695,0,5604848,"Destined for an Early Grave (Night Huntress, #4)",0,2139
9696,1,9815702,"Drink Deep (Chicagoland Vampires, #5)",0,2139
9697,2,9581001,"Hard Bitten (Chicagoland Vampires, #4)",0,2139
9698,3,6319978,"Friday Night Bites (Chicagoland Vampires, #2)",0,2139
9699,4,7060582,"Twice Bitten (Chicagoland Vampires, #3)",0,2139
9700,5,4447622,"Some Girls Bite (Chicagoland Vampires, #1)",0,2139
9701,6,6368610,"Radiant Shadows (Wicked Lovely, #4)",0,2139
9702,7,6076413,"Ballad: A Gathering of Faerie (Books of Faerie, #2)",0,2139
9703,8,6600807,"Jealousy (Strange Angels, #3)",0,2139
9704,9,6801582,"Spells (Wings, #2)",4,2139
9705,10,7476122,"My Soul to Keep (Soul Screamers, #3)",0,2139
9706,11,8660582,Nocturne,0,2139
9707,12,9642279,The Vampire Stalker,0,2139
9708,13,7890058,Low Red Moon,0,2139
9709,14,8487365,"Fallen Angel (Fallen Angel, #1)",0,2139
9710,15,7801124,"Out for Blood (Drake Chronicles, #3)",5,2139
9711,16,8428115,Vampire Crush,5,2139
9712,17,39346,"Stake That (Blood Coven Vampire, #2)",0,2139
9713,18,7600922,"Ghost Town (The Morganville Vampires, #9)",0,2139
9714,19,6937878,"Love Bites (Vampire Kisses, #7)",0,2139
9715,0,65684,Monster,2,2145
9716,1,11147,C.S. Lewis,4,2145
9717,2,11138,Mere Christianity,4,2145
9718,3,126082,Epic: The Story God Is Telling and the Role That Is Yours to Play,4,2145
9719,4,1846,Wild at Heart: Discovering the Secret of a Man's Soul,4,2145
9720,5,734743,Captivating: Unveiling the Mystery of a Woman's Soul,3,2145
9721,6,140225,"The Voyage of the Dawn Treader (Chronicles of Narnia, #3)",4,2145
9722,7,121749,"Prince Caspian (Chronicles of Narnia, #2)",4,2145
9723,8,100915,"The Lion, the Witch and the Wardrobe (Chronicles of Narnia, #1)",5,2145
9724,9,65605,"The Magician's Nephew (Chronicles of Narnia, #6)",3,2145
9725,10,11127,"The Chronicles of Narnia (Chronicles of Narnia, #1-7)",4,2145
9726,11,42172,"The Christmas Shoes (Christmas Hope, #1)",4,2145
9727,12,1812457,The Shack,4,2145
9728,13,7933292,Heaven is for Real: A Little Boy's Astounding Story of His Trip to Heaven and Back,4,2145
9729,14,842746,The Message Remix,5,2145
9730,15,22232,"Stargirl (Stargirl, #1)",3,2145
9731,16,11422,Redeeming Love,5,2145
9732,17,12037026,Come Home,4,2145
9733,18,454958,"Save Me from Myself: How I Found God, Quit Korn, Kicked Drugs, and Lived to Tell My Story",4,2145
9734,19,9296438,Save Me,3,2145
9735,0,41865,"Twilight (Twilight, #1)",4,2147
9736,1,77203,The Kite Runner,5,2147
9737,2,960,"Angels & Demons (Robert Langdon, #1)",5,2147
9738,0,365307,"An Unsuitable Job for a Woman (Cordelia Gray, #1)",4,2148
9739,1,46019,"The Skull Beneath the Skin (Cordelia Gray, #2)",3,2148
9740,2,9429895,My Sister Lives on the Mantelpiece,0,2148
9741,3,823815,A Golden Age,0,2148
9742,4,17333230,The Luminaries,3,2148
9743,5,926929,"The Windsor Knot (Elizabeth MacPherson, #5)",0,2148
9744,6,926928,"Paying the Piper (Elizabeth MacPherson, #4)",3,2148
9745,7,128754,"Deadly Decisions (Temperance Brennan, #3)",3,2148
9746,8,128756,"Death du Jour (Temperance Brennan, #2)",3,2148
9747,9,129358,"Ghost Riders (Ballad, #7)",5,2148
9748,10,13030356,"Bones Are Forever (Temperance Brennan, #15)",4,2148
9749,11,4607132,Lovely in Her Bones,3,2148
9750,12,135104,"Sick of Shadows (Elizabeth MacPherson, #1)",4,2148
9751,13,471512,"Bimbos of the Death Sun (Jay Omega, #1)",5,2148
9752,14,135105,"The Songcatcher (Ballad, #6)",4,2148
9753,0,10846336,Salvage the Bones,5,2149
9754,1,30555488,The Underground Railroad,5,2149
9755,2,3153910,The Art of Racing in the Rain,4,2149
9756,3,35959740,Circe,5,2149
9757,4,43641,Water for Elephants,4,2149
9758,5,11925514,Code Name Verity,0,2149
9759,6,34912895,The Great Alone,4,2149
9760,7,18405,Gone with the Wind,5,2149
9761,8,2657,To Kill a Mockingbird,5,2149
9762,9,3367956,Hotel on the Corner of Bitter and Sweet,3,2149
9763,10,21853621,The Nightingale,5,2149
9764,11,7624,Lord of the Flies,4,2149
9765,12,136251,"Harry Potter and the Deathly Hallows (Harry Potter, #7)",5,2149
9766,13,4667024,The Help,2,2149
9767,14,18143977,All the Light We Cannot See,5,2149
9768,15,133518,The Things They Carried,5,2149
9769,16,5043,"The Pillars of the Earth (Kingsbridge, #1)",5,2149
9770,17,7244,The Poisonwood Bible,5,2149
9771,18,9712,Love in the Time of Cholera,5,2149
9772,19,320,One Hundred Years of Solitude,5,2149
9773,0,25116884,Valentine's Day: A Marine Looks Back,0,2150
9774,1,120993,Astrology for the Soul,0,2150
9775,2,10818853,"Fifty Shades of Grey (Fifty Shades, #1)",0,2150
9776,3,84979,Pride and Prejudice,0,2150
9777,4,11084145,Steve Jobs,0,2150
9778,0,13505211,Solving Enterprise Applications Performance Puzzles: Queuing Models to the Rescue,0,2153
9779,1,16190817,"Why Managing Sucks and How to Fix It: A Results-Only Guide to Taking Control of Work, Not People",0,2153
9780,2,9267,Agile Estimating and Planning,0,2153
9781,3,853963,Scalable Internet Architectures,0,2153
9782,4,44936,Refactoring: Improving the Design of Existing Code,0,2153
9783,5,6399113,The Passionate Programmer,0,2153
9784,6,6398792,Growing Software: Proven Strategies for Managing Software Engineers,0,2153
9785,7,3323374,Inspired: How To Create Products Customers Love,0,2153
9786,8,3074052,Personal Development for Smart People: The Conscious Pursuit of Personal Growth,0,2153
9787,9,1069827,Release It!: Design and Deploy Production-Ready Software,0,2153
9788,10,70156,Patterns of Enterprise Application Architecture,0,2153
9789,11,6743843,Leading Lean Software Development: Results Are Not the Point,0,2153
9790,12,7861053,Rework,0,2153
9791,13,4099,The Pragmatic Programmer: From Journeyman to Master,0,2153
9792,14,13629,The Mythical Man-Month: Essays on Software Engineering,0,2153
9793,15,960,"Angels & Demons (Robert Langdon, #1)",0,2153
9794,16,968,"The Da Vinci Code (Robert Langdon, #2)",0,2153
9795,17,2,"Harry Potter and the Order of the Phoenix (Harry Potter, #5)",0,2153
9796,18,1,"Harry Potter and the Half-Blood Prince (Harry Potter, #6)",0,2153
9797,19,136251,"Harry Potter and the Deathly Hallows (Harry Potter, #7)",0,2153
9798,0,17876,"Notes from Underground, White Nights, The Dream of a Ridiculous Man, and Selections from The House of the Dead",0,2156
9799,1,342445,The Dark Tower: The Gunslinger Born,0,2156
9800,2,20992052,The Monogamy Challenge: Creating and Keeping Intimacy,0,2156
9801,3,17888952,The First Phone Call from Heaven,0,2156
9802,4,632901,What Matters Most is How Well You Walk Through the Fire,0,2156
9803,5,7260188,"Mockingjay (The Hunger Games, #3)",5,2156
9804,6,6148028,"Catching Fire (The Hunger Games, #2)",5,2156
9805,7,13624688,The Time Keeper,0,2156
9806,8,32429,Dragon Tears,4,2156
9807,9,32422,Hideaway,4,2156
9808,10,32423,Watchers,3,2156
9809,11,10859100,The Dead Zone,4,2156
9810,12,17826887,Children of the Corn,0,2156
9811,13,228200,Night Journey,5,2156
9812,14,228198,Coffey's Hands,5,2156
9813,15,71823,"The Green Mile, Part 6: Coffey on the Mile",5,2156
9814,16,228194,The Mouse on the Mile (The Green Mile #2),5,2156
9815,17,228199,The Bad Death of Eduard Delacroix,5,2156
9816,18,11563,Danse Macabre,5,2156
9817,19,92227,"The Green Mile, Part 1: The Two Dead Girls",5,2156
9818,0,3609760,Twilight: The Complete Illustrated Movie Companion,5,2157
9819,1,37732,"Are You There God? It's Me, Margaret",5,2157
9820,2,7171637,"Clockwork Angel (The Infernal Devices, #1)",0,2157
9821,3,7735333,"Matched (Matched, #1)",5,2157
9822,4,13340040,"Heaven and Hell (Heaven and Hell, #1)",0,2157
9823,5,13451045,"Bared to You (Crossfire, #1)",5,2157
9824,6,10818853,"Fifty Shades of Grey (Fifty Shades, #1)",5,2157
9825,7,8564935,"Switched (Trylle, #1)",5,2157
9826,8,58077,"Grave Sight (Harper Connelly, #1)",5,2157
9827,9,1661957,"Wake (Wake, #1)",0,2157
9828,10,8788554,"First Grave on the Right (Charley Davidson, #1)",5,2157
9829,11,6289920,"Covet (Fallen Angels, #1)",0,2157
9830,12,305234,"Wicked Lovely (Wicked Lovely, #1)",5,2157
9831,13,6339664,"Hush, Hush (Hush, Hush, #1)",0,2157
9832,14,30183,"Marked (House of Night, #1)",5,2157
9833,15,7719245,"Paranormalcy (Paranormalcy, #1)",0,2157
9834,16,2498983,The Darkest Kiss (Lords of the Underworld #2),0,2157
9835,17,42899,"Dark Lover (Black Dagger Brotherhood, #1)",5,2157
9836,18,100915,"The Lion, the Witch and the Wardrobe (Chronicles of Narnia, #1)",4,2157
9837,19,3636,"The Giver (The Giver, #1)",5,2157
9838,0,6931576,Il figurino di moda: Studio delle proporzioni tecniche di colorazione,0,2158
9839,0,17333223,The Goldfinch,0,2159
9840,1,20170404,Station Eleven,0,2159
9841,2,48261,"Oryx and Crake (MaddAddam, #1)",0,2159
9842,3,553995,About Grace,0,2159
9843,4,17333319,Burial Rites,4,2159
9844,5,20913559,Burial Rites,4,2159
9845,6,105189,The Story of a Shipwrecked Sailor,4,2159
9846,7,22725304,"The Knife of Never Letting Go (Chaos Walking, #1)",3,2159
9847,8,12359421,Ready Player One,4,2159
9848,9,28086,One Hundred Years of Solitude,0,2159
9849,10,18007564,The Martian,0,2159
9850,11,70897,The Secret History,4,2159
9851,12,890,Of Mice and Men,0,2159
9852,13,14236,Gould's Book of Fish: A Novel in Twelve Fish,5,2159
9853,14,13170021,Bomb: The Race to Build—and Steal—the World's Most Dangerous Weapon,0,2159
9854,15,28881,"Lamb: The Gospel According to Biff, Christ's Childhood Pal",0,2159
9855,16,24731,The Tortilla Curtain,4,2159
9856,17,11200479,Kill All Enemies,0,2159
9857,18,542389,"Stalingrad: The Fateful Siege, 1942–1943",0,2159
9858,19,2855034,Nation,0,2159
9859,0,6250220,مجموعة رسائل الإمام الشهيد حسن البنا,0,2162
9860,1,3064126,فن الإلقاء الرائع,0,2162
9861,2,4616314,صيد الخاطر,0,2162
9862,3,3243517,رأيت رام الله,0,2162
9863,4,52529,"The Secret (The Secret, #1)",0,2162
9864,5,3947919,كفاحي,0,2162
9865,6,9401252,مئة عام من العزلة,0,2162
9866,7,6996958,الذين لم يولدوا بعد,0,2162
9867,8,13400037,في سكون الأمسيات,0,2162
9868,9,46191,Why Men Love Bitches: From Doormat to Dreamgirl—A Woman's Guide to Holding Her Own in a Relationship,0,2162
9869,10,2165,The Old Man and the Sea,0,2162
9870,11,3127736,تلك العتمة الباهرة,0,2162
9871,12,2263536,ذاكرة الماء: محنة الجنون العاري,0,2162
9872,13,117251,"Hamlet: Screenplay, Introduction And Film Diary",0,2162
9873,14,6464825,الأعمال الشعرية,0,2162
9874,15,6088616,اغتصاب كان و أخواتها,0,2162
9875,16,5868404,العصفور الأحدب,0,2162
9876,17,7776741,ضمير الغائب: الشاهد الأخير على اغتيال مدن البحر,0,2162
9877,18,3153116,سقف الكفاية,0,2162
9878,19,6215533,الأعمال الشعرية الكاملة : عدنان الصائغ,0,2162
9879,0,54619594,"The Little Sister (Philip Marlowe, #5)",0,2166
9880,1,22231996,"Twenty Blue Devils (The Gideon Oliver Mysteries, 9)",0,2166
9881,2,20653209,The John Milton Series: Books 1-3,0,2166
9882,3,44422464,A Minute to Midnight (Atlee Pine #2),0,2166
9883,4,19945728,One More Thing: Stories and Other Stories,0,2166
9884,5,49123131,Camino Winds,4,2166
9885,6,48839177,"Redemption (Amos Decker, #5)",0,2166
9886,7,36510912,Brighton,0,2166
9887,8,38673484,"Depth of Winter (Walt Longmire, #14)",0,2166
9888,9,40058335,The Moon Is a Harsh Mistress,0,2166
9889,10,33783283,The Boy Who Saw (Solomon Creed #2),0,2166
9890,11,39724549,Fletch (The Fletch Mysteries Book 1),4,2166
9891,12,16172762,We Were Soldiers Once . . . and Young: Ia Drang-The Battle That Changed the War in Vietnam,0,2166
9892,13,40982957,"Neon Prey (Lucas Davenport, #29)",0,2166
9893,14,18957871,The Fourth Deadly Sin (Deadly Sins #5),0,2166
9894,15,12388237,Lost in the Jungle,0,2166
9895,16,25949228,One Fine Day the Rabbi Bought a Cross,0,2166
9896,17,8396420,The League of Night and Fog,0,2166
9897,18,45712213,"The Museum of Desire (Alex Delaware, #35)",0,2166
9898,19,48616854,Crooked River (Agent Pendergast Book 19),5,2166
9899,0,52656911,The Guest List,0,2167
9900,1,48591808,Girls of Summer,0,2167
9901,2,36140129,Best Beach Ever (Ten Beach Road#6),0,2167
9902,3,49078967,Big Summer,0,2167
9903,4,51608211,28 Summers,0,2167
9904,5,19420519,"Glue (Terry Lawson, #1)",0,2167
9905,6,6078012,The Last Summer,4,2167
9906,7,52339309,"Stamped: Racism, Antiracism, and You: A Remix of the National Book Award-winning Stamped from the Beginning",0,2167
9907,8,40319523,Call Your Daughter Home,0,2167
9908,9,25150798,The Tea Girl of Hummingbird Lane,0,2167
9909,10,36510285,Behold the Dreamers,0,2167
9910,11,19444808,We Are Not Ourselves,0,2167
9911,12,43365035,The Book Woman of Troublesome Creek,0,2167
9912,13,40922689,Normal People,3,2167
9913,14,39937105,Nickel Mountain,0,2167
9914,15,37801132,The Incendiaries,0,2167
9915,16,40135801,Daughter of Moloka'i,0,2167
9916,17,19463968,American Jezebel,0,2167
9917,18,25656499,Fates and Furies,0,2167
9918,19,35393149,Holly Freakin' Hughes,0,2167
9919,0,10587120,Killing Lincoln: The Shocking Assassination that Changed America Forever,4,2168
9920,1,2334525,The Lunch Gossip,0,2168
9921,2,6567017,"Will Grayson, Will Grayson",0,2168
9922,3,2005258,The Bookaholic Club,5,2168
9923,4,3501554,Summer Breeze: Cinta Nggak Pernah Salah,5,2168
9924,5,3609760,Twilight: The Complete Illustrated Movie Companion,5,2168
9925,6,1162543,"Breaking Dawn (Twilight, #4)",5,2168
9926,7,49041,"New Moon (Twilight, #2)",5,2168
9927,8,428263,"Eclipse (Twilight, #3)",5,2168
9928,9,41865,"Twilight (Twilight, #1)",5,2168
9929,10,106069,Batman: The Long Halloween,0,2168
9930,11,59980,Batman: Year One,0,2168
9931,12,440960,Batman and Son,0,2168
9932,13,59960,Batman: The Dark Knight Returns,0,2168
9933,14,42156,"Something Borrowed (Darcy & Rachel, #1)",0,2168
9934,15,5139,"The Devil Wears Prada (The Devil Wears Prada, #1)",0,2168
9935,16,23220,"Size 12 Is Not Fat (Heather Wells, #1)",0,2168
9936,17,11084145,Steve Jobs,5,2168
9937,0,32234,White Oleander,5,2169
9938,1,10441,The Memory Keeper's Daughter,5,2169
9939,2,4214,Life of Pi,5,2169
9940,3,12232938,The Lovely Bones,5,2169
9941,4,5161,"The Deep End of the Ocean (Cappadora Family, #1)",5,2169
9942,5,5204,We Were the Mulvaneys,5,2169
9943,6,5166,Midwives,5,2169
9944,7,42149,Baby Proof,4,2169
9945,8,80536,Little Earthquakes,5,2169
9946,9,3591262,Cutting for Stone,3,2169
9947,10,6837103,The Kitchen House,0,2169
9948,11,3367956,Hotel on the Corner of Bitter and Sweet,5,2169
9949,12,42172,"The Christmas Shoes (Christmas Hope, #1)",5,2169
9950,13,3462,The Rescue,4,2169
9951,14,5664985,Along for the Ride,3,2169
9952,15,80568,Sam's Letters to Jennifer,0,2169
9953,16,5176,While I Was Gone,5,2169
9954,17,5174,Fall on Your Knees,5,2169
9955,18,5179,Mother of Pearl,5,2169
